genome_id,species_id,cohort,google_rank,openai_rank,rank_diff,google_on_f0,openai_on_f0,same_rank,both_on_f0,google_f0_only,openai_f0_only
602,-1,archive,21,27,6,False,False,False,False,False,False
1907,-1,archive,20,98,78,False,False,False,False,False,False
72,-1,archive,20,98,78,False,False,False,False,False,False
76,-1,archive,20,98,78,False,False,False,False,False,False
82,-1,archive,20,98,78,False,False,False,False,False,False
90,-1,archive,20,98,78,False,False,False,False,False,False
625,-1,archive,20,98,78,False,False,False,False,False,False
694,-1,archive,20,98,78,False,False,False,False,False,False
833,-1,archive,24,93,69,False,False,False,False,False,False
1038,-1,archive,17,58,41,False,False,False,False,False,False
1536,-1,archive,15,98,83,False,False,False,False,False,False
1707,-1,archive,20,98,78,False,False,False,False,False,False
1989,-1,archive,20,98,78,False,False,False,False,False,False
2087,-1,archive,18,98,80,False,False,False,False,False,False
2200,-1,archive,20,98,78,False,False,False,False,False,False
2220,-1,archive,20,98,78,False,False,False,False,False,False
2248,-1,archive,17,12,-5,False,False,False,False,False,False
25,-1,archive,7,98,91,False,False,False,False,False,False
86,-1,archive,21,93,72,False,False,False,False,False,False
102,-1,archive,20,98,78,False,False,False,False,False,False
638,-1,archive,20,98,78,False,False,False,False,False,False
1360,-1,archive,18,22,4,False,False,False,False,False,False
1776,-1,archive,19,98,79,False,False,False,False,False,False
1898,-1,archive,20,98,78,False,False,False,False,False,False
2095,-1,archive,20,98,78,False,False,False,False,False,False
2202,-1,archive,20,98,78,False,False,False,False,False,False
1840,-1,archive,16,98,82,False,False,False,False,False,False
2153,-1,archive,18,98,80,False,False,False,False,False,False
2347,-1,archive,16,98,82,False,False,False,False,False,False
2122,-1,archive,12,98,86,False,False,False,False,False,False
2147,-1,archive,20,98,78,False,False,False,False,False,False
236,-1,archive,19,98,79,False,False,False,False,False,False
571,-1,archive,19,98,79,False,False,False,False,False,False
992,-1,archive,12,98,86,False,False,False,False,False,False
1056,-1,archive,19,98,79,False,False,False,False,False,False
1433,-1,archive,19,98,79,False,False,False,False,False,False
1712,-1,archive,19,98,79,False,False,False,False,False,False
2069,-1,archive,21,98,77,False,False,False,False,False,False
2080,-1,archive,19,98,79,False,False,False,False,False,False
2246,-1,archive,19,98,79,False,False,False,False,False,False
549,-1,archive,18,98,80,False,False,False,False,False,False
578,-1,archive,18,98,80,False,False,False,False,False,False
760,-1,archive,18,98,80,False,False,False,False,False,False
765,-1,archive,14,58,44,False,False,False,False,False,False
2098,-1,archive,18,98,80,False,False,False,False,False,False
2270,-1,archive,18,98,80,False,False,False,False,False,False
569,-1,archive,18,98,80,False,False,False,False,False,False
1609,-1,archive,17,98,81,False,False,False,False,False,False
2068,-1,archive,17,98,81,False,False,False,False,False,False
1920,-1,archive,20,98,78,False,False,False,False,False,False
582,-1,archive,18,98,80,False,False,False,False,False,False
1389,-1,archive,18,98,80,False,False,False,False,False,False
1458,-1,archive,18,98,80,False,False,False,False,False,False
1619,-1,archive,18,98,80,False,False,False,False,False,False
1939,-1,archive,18,98,80,False,False,False,False,False,False
2155,-1,archive,20,98,78,False,False,False,False,False,False
2283,-1,archive,18,98,80,False,False,False,False,False,False
340,-1,archive,19,98,79,False,False,False,False,False,False
664,-1,archive,19,98,79,False,False,False,False,False,False
1296,-1,archive,19,98,79,False,False,False,False,False,False
1663,-1,archive,17,4,-13,False,False,False,False,False,False
1780,-1,archive,19,98,79,False,False,False,False,False,False
1812,-1,archive,19,98,79,False,False,False,False,False,False
1826,-1,archive,19,98,79,False,False,False,False,False,False
1917,-1,archive,19,98,79,False,False,False,False,False,False
2088,-1,archive,19,98,79,False,False,False,False,False,False
2124,-1,archive,15,98,83,False,False,False,False,False,False
2136,-1,archive,19,98,79,False,False,False,False,False,False
2139,-1,archive,21,98,77,False,False,False,False,False,False
2253,-1,archive,22,98,76,False,False,False,False,False,False
554,-1,archive,20,98,78,False,False,False,False,False,False
1540,-1,archive,18,98,80,False,False,False,False,False,False
1791,-1,archive,20,98,78,False,False,False,False,False,False
2167,-1,archive,20,98,78,False,False,False,False,False,False
2201,-1,archive,20,98,78,False,False,False,False,False,False
1459,-1,archive,18,58,40,False,False,False,False,False,False
26,-1,archive,20,98,78,False,False,False,False,False,False
725,-1,archive,20,98,78,False,False,False,False,False,False
1292,-1,archive,21,15,-6,False,False,False,False,False,False
1799,-1,archive,20,98,78,False,False,False,False,False,False
2233,-1,archive,21,98,77,False,False,False,False,False,False
2275,-1,archive,17,98,81,False,False,False,False,False,False
1625,-1,archive,21,51,30,False,False,False,False,False,False
1779,-1,archive,21,51,30,False,False,False,False,False,False
838,-1,archive,17,98,81,False,False,False,False,False,False
945,-1,archive,18,98,80,False,False,False,False,False,False
1411,-1,archive,20,49,29,False,False,False,False,False,False
69,-1,archive,17,98,81,False,False,False,False,False,False
75,-1,archive,18,98,80,False,False,False,False,False,False
148,-1,archive,17,98,81,False,False,False,False,False,False
178,-1,archive,17,98,81,False,False,False,False,False,False
180,-1,archive,18,98,80,False,False,False,False,False,False
234,-1,archive,18,98,80,False,False,False,False,False,False
271,-1,archive,18,98,80,False,False,False,False,False,False
547,-1,archive,18,98,80,False,False,False,False,False,False
558,-1,archive,18,98,80,False,False,False,False,False,False
574,-1,archive,17,98,81,False,False,False,False,False,False
575,-1,archive,17,98,81,False,False,False,False,False,False
576,-1,archive,17,98,81,False,False,False,False,False,False
579,-1,archive,18,98,80,False,False,False,False,False,False
581,-1,archive,18,98,80,False,False,False,False,False,False
588,-1,archive,17,98,81,False,False,False,False,False,False
597,-1,archive,17,98,81,False,False,False,False,False,False
600,-1,archive,17,98,81,False,False,False,False,False,False
601,-1,archive,18,98,80,False,False,False,False,False,False
623,-1,archive,18,98,80,False,False,False,False,False,False
632,-1,archive,18,98,80,False,False,False,False,False,False
639,-1,archive,18,98,80,False,False,False,False,False,False
642,-1,archive,18,98,80,False,False,False,False,False,False
643,-1,archive,18,98,80,False,False,False,False,False,False
724,-1,archive,17,98,81,False,False,False,False,False,False
733,-1,archive,18,98,80,False,False,False,False,False,False
802,-1,archive,18,98,80,False,False,False,False,False,False
803,-1,archive,17,98,81,False,False,False,False,False,False
806,-1,archive,17,98,81,False,False,False,False,False,False
823,-1,archive,17,98,81,False,False,False,False,False,False
876,-1,archive,18,98,80,False,False,False,False,False,False
954,-1,archive,18,98,80,False,False,False,False,False,False
967,-1,archive,17,98,81,False,False,False,False,False,False
1001,-1,archive,17,98,81,False,False,False,False,False,False
1046,-1,archive,18,98,80,False,False,False,False,False,False
1095,-1,archive,17,98,81,False,False,False,False,False,False
1151,-1,archive,18,98,80,False,False,False,False,False,False
1155,-1,archive,17,98,81,False,False,False,False,False,False
1156,-1,archive,17,98,81,False,False,False,False,False,False
1158,-1,archive,17,98,81,False,False,False,False,False,False
1160,-1,archive,17,98,81,False,False,False,False,False,False
1168,-1,archive,18,98,80,False,False,False,False,False,False
1178,-1,archive,17,98,81,False,False,False,False,False,False
1214,-1,archive,18,98,80,False,False,False,False,False,False
1265,-1,archive,18,98,80,False,False,False,False,False,False
1267,-1,archive,17,98,81,False,False,False,False,False,False
1275,-1,archive,18,98,80,False,False,False,False,False,False
1282,-1,archive,17,98,81,False,False,False,False,False,False
1314,-1,archive,17,98,81,False,False,False,False,False,False
1326,-1,archive,17,98,81,False,False,False,False,False,False
1341,-1,archive,17,98,81,False,False,False,False,False,False
1343,-1,archive,17,98,81,False,False,False,False,False,False
1348,-1,archive,17,98,81,False,False,False,False,False,False
1350,-1,archive,18,98,80,False,False,False,False,False,False
1378,-1,archive,18,98,80,False,False,False,False,False,False
1381,-1,archive,18,98,80,False,False,False,False,False,False
1390,-1,archive,18,98,80,False,False,False,False,False,False
1391,-1,archive,18,98,80,False,False,False,False,False,False
1407,-1,archive,18,98,80,False,False,False,False,False,False
1412,-1,archive,18,98,80,False,False,False,False,False,False
1415,-1,archive,17,98,81,False,False,False,False,False,False
1422,-1,archive,19,98,79,False,False,False,False,False,False
1443,-1,archive,18,98,80,False,False,False,False,False,False
1446,-1,archive,17,98,81,False,False,False,False,False,False
1482,-1,archive,17,98,81,False,False,False,False,False,False
1491,-1,archive,17,98,81,False,False,False,False,False,False
1497,-1,archive,17,98,81,False,False,False,False,False,False
1501,-1,archive,17,98,81,False,False,False,False,False,False
1504,-1,archive,17,98,81,False,False,False,False,False,False
1512,-1,archive,18,98,80,False,False,False,False,False,False
1516,-1,archive,18,98,80,False,False,False,False,False,False
1542,-1,archive,19,98,79,False,False,False,False,False,False
1553,-1,archive,17,98,81,False,False,False,False,False,False
1623,-1,archive,17,98,81,False,False,False,False,False,False
1628,-1,archive,17,98,81,False,False,False,False,False,False
1636,-1,archive,17,98,81,False,False,False,False,False,False
1641,-1,archive,17,98,81,False,False,False,False,False,False
1648,-1,archive,18,98,80,False,False,False,False,False,False
1650,-1,archive,18,98,80,False,False,False,False,False,False
1680,-1,archive,17,98,81,False,False,False,False,False,False
1690,-1,archive,17,98,81,False,False,False,False,False,False
1696,-1,archive,17,98,81,False,False,False,False,False,False
1700,-1,archive,17,98,81,False,False,False,False,False,False
1708,-1,archive,18,98,80,False,False,False,False,False,False
1734,-1,archive,17,98,81,False,False,False,False,False,False
1744,-1,archive,17,98,81,False,False,False,False,False,False
1752,-1,archive,17,98,81,False,False,False,False,False,False
1756,-1,archive,17,98,81,False,False,False,False,False,False
1761,-1,archive,18,98,80,False,False,False,False,False,False
1781,-1,archive,17,98,81,False,False,False,False,False,False
1806,-1,archive,17,98,81,False,False,False,False,False,False
1815,-1,archive,17,98,81,False,False,False,False,False,False
1866,-1,archive,17,98,81,False,False,False,False,False,False
1870,-1,archive,18,98,80,False,False,False,False,False,False
1871,-1,archive,17,98,81,False,False,False,False,False,False
1876,-1,archive,18,98,80,False,False,False,False,False,False
1878,-1,archive,17,98,81,False,False,False,False,False,False
1883,-1,archive,18,98,80,False,False,False,False,False,False
1885,-1,archive,17,98,81,False,False,False,False,False,False
1887,-1,archive,17,98,81,False,False,False,False,False,False
1913,-1,archive,18,98,80,False,False,False,False,False,False
1995,-1,archive,17,98,81,False,False,False,False,False,False
2005,-1,archive,18,98,80,False,False,False,False,False,False
2019,-1,archive,18,98,80,False,False,False,False,False,False
2024,-1,archive,17,98,81,False,False,False,False,False,False
2031,-1,archive,17,98,81,False,False,False,False,False,False
2045,-1,archive,17,98,81,False,False,False,False,False,False
2078,-1,archive,17,98,81,False,False,False,False,False,False
2079,-1,archive,18,98,80,False,False,False,False,False,False
2092,-1,archive,17,98,81,False,False,False,False,False,False
2096,-1,archive,18,98,80,False,False,False,False,False,False
2102,-1,archive,17,98,81,False,False,False,False,False,False
2104,-1,archive,17,98,81,False,False,False,False,False,False
2105,-1,archive,18,98,80,False,False,False,False,False,False
2117,-1,archive,17,98,81,False,False,False,False,False,False
2119,-1,archive,18,98,80,False,False,False,False,False,False
2121,-1,archive,18,98,80,False,False,False,False,False,False
2123,-1,archive,17,98,81,False,False,False,False,False,False
2125,-1,archive,18,98,80,False,False,False,False,False,False
2128,-1,archive,17,98,81,False,False,False,False,False,False
2129,-1,archive,18,98,80,False,False,False,False,False,False
2132,-1,archive,18,98,80,False,False,False,False,False,False
2133,-1,archive,18,98,80,False,False,False,False,False,False
2140,-1,archive,17,98,81,False,False,False,False,False,False
